uniqueid,show_id,showdate,showtitle,artist,song_id,songname,artist_id,permalink,settype,setnumber,position,tracktime,transition_id,transition,footnote,isjamchart,jamchart_notes,venue_id,shownotes,showyear,showorder,opener,tour_id,tourname,soundcheck,isverified,slug,isoriginal,original_artist,venuename,city,state,country,isreprise,isjam,css_class,isrecommended
63700,1616038744,2014-12-23,,Goose,446,Caution,1,goose-december-23-2014-station-house-bar-and-grille-norwalk-ct-usa.html,Set,2,13,,1,", ",Bob Marley.,0,,35,,2014,1,,1,Not Part of a Tour,,0,caution,0,Bob Marley,Station House Bar and Grille,Norwalk,CT,USA,0,0,,0.0
63701,1616038744,2014-12-23,,Goose,440,Billie Jean,1,goose-december-23-2014-station-house-bar-and-grille-norwalk-ct-usa.html,Set,2,14,,1,", ",Michael Jackson.,0,,35,,2014,1,,1,Not Part of a Tour,,0,billie-jean,0,Michael Jackson,Station House Bar and Grille,Norwalk,CT,USA,0,0,,0.0
63702,1616038744,2014-12-23,,Goose,411,Jive I,1,goose-december-23-2014-station-house-bar-and-grille-norwalk-ct-usa.html,Set,2,15,,1,", ",Wiltonian Jive.,0,,35,,2014,1,,1,Not Part of a Tour,,0,jive-i,1,,Station House Bar and Grille,Norwalk,CT,USA,0,0,,0.0
63703,1616038744,2014-12-23,,Goose,402,Into the Myst,1,goose-december-23-2014-station-house-bar-and-grille-norwalk-ct-usa.html,Set,2,16,,1,", ",First known version.,0,,35,,2014,1,,1,Not Part of a Tour,,0,into-the-myst,1,,Station House Bar and Grille,Norwalk,CT,USA,0,0,,0.0
63704,1616038744,2014-12-23,,Goose,557,Spirit Of The Dark Horse,1,goose-december-23-2014-station-house-bar-and-grille-norwalk-ct-usa.html,Set,2,17,,6,,,0,,35,,2014,1,,1,Not Part of a Tour,,0,spirit-of-the-dark-horse,1,,Station House Bar and Grille,Norwalk,CT,USA,0,0,,0.0
31583,1601959537,2015-01-16,,Goose,572,This Old Sea,1,goose-january-16-2015-viva-zapata-westport-ct-usa.html,Set,1,1,,1,", ",,0,,9,,2015,1,,1,Not Part of a Tour,,0,this-old-sea,1,,Viva Zapata,Westport,CT,USA,0,0,,
7638,1616038160,2015-02-20,,Goose,802,Jam,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,1,,1,", ",,0,,24,,2015,1,,1,Not Part of a Tour,,0,jam,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7639,1616038160,2015-02-20,,Goose,564,Switchin',1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,2,,1,", ",Wes Montgomery. First known version.,0,,24,,2015,1,,1,Not Part of a Tour,,0,switchin,0,Wes Montgomery,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7640,1616038160,2015-02-20,,Goose,439,Atlas,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,3,,1,", ",The Wood Brothers. First known version.,0,,24,,2015,1,,1,Not Part of a Tour,,0,atlas,0,The Wood Brothers,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7641,1616038160,2015-02-20,,Goose,539,Rosetta,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,4,,1,", ",Earl Hines.,0,,24,,2015,1,,1,Not Part of a Tour,,0,rosetta,0,Earl Hines,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7642,1616038160,2015-02-20,,Goose,575,Tried & Tempted,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,5,,1,", ",The Wood Brothers. First known version.,0,,24,,2015,1,,1,Not Part of a Tour,,0,tried,0,The Wood Brothers,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7643,1616038160,2015-02-20,,Goose,402,Into the Myst,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,6,,1,", ",,0,,24,,2015,1,,1,Not Part of a Tour,,0,into-the-myst,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7644,1616038160,2015-02-20,,Goose,531,Peggy-O,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,7,,1,", ",Grateful Dead. First known version.,0,,24,,2015,1,,1,Not Part of a Tour,,0,peggy-o,0,Grateful Dead,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7645,1616038160,2015-02-20,,Goose,500,It Burns Within,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,8,,1,", ",,0,,24,,2015,1,,1,Not Part of a Tour,,0,it-burns-within,1,St. John's Revival,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7646,1616038160,2015-02-20,,Goose,406,Lead the Way,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,9,,1,", ",,0,,24,,2015,1,,1,Not Part of a Tour,,0,lead-the-way,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7647,1616038160,2015-02-20,,Goose,486,Heart's On Fire,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,10,,4,,Passenger. First known version.,0,,24,,2015,1,,1,Not Part of a Tour,,0,hearts-on-fire,0,Passenger,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7648,1616038160,2015-02-20,,Goose,512,Madhuvan,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,11,,1,", ",,0,,24,,2015,1,,1,Not Part of a Tour,,0,madhuvan,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7649,1616038160,2015-02-20,,Goose,557,Spirit Of The Dark Horse,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,12,,1,", ",,0,,24,,2015,1,,1,Not Part of a Tour,,0,spirit-of-the-dark-horse,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7650,1616038160,2015-02-20,,Goose,583,Wake Up,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,13,,1,", ",Arcade Fire. First known version.,0,,24,,2015,1,,1,Not Part of a Tour,,0,wake-up,0,Arcade Fire,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7651,1616038160,2015-02-20,,Goose,412,Rosewood Heart,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,14,,1,", ",First known version.,0,,24,,2015,1,,1,Not Part of a Tour,,0,rosewood-heart,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7652,1616038160,2015-02-20,,Goose,411,Jive I,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,15,,1,", ",Wiltonian Jive.,0,,24,,2015,1,,1,Not Part of a Tour,,0,jive-i,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7653,1616038160,2015-02-20,,Goose,592,Me & My Uncle,1,goose-february-20-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,16,,6,,John Phillips.,0,,24,,2015,1,,1,Not Part of a Tour,,0,me-and-my-uncle,0,John Philips,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,0.0
7612,1616037808,2015-03-14,,Goose,400,Turned Clouds,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,1,,1,", ",,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,turned-clouds,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7613,1616037808,2015-03-14,,Goose,402,Into the Myst,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,2,,1,", ",,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,into-the-myst,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7614,1616037808,2015-03-14,,Goose,403,Arcadia,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,3,,1,", ",,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,arcadia,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7615,1616037808,2015-03-14,,Goose,406,Lead the Way,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,4,,1,", ",,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,lead-the-way,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7616,1616037808,2015-03-14,,Goose,411,Jive I,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,5,,1,", ","The final &quot;Wiltonian Jive,&quot; because of the debut of Jive II.",0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,jive-i,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7617,1616037808,2015-03-14,,Goose,412,Rosewood Heart,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,6,,1,", ",,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,rosewood-heart,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7618,1616037808,2015-03-14,,Goose,413,Jive II,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,1,7,,4,,FTP.,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,jive-ii,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7619,1616037808,2015-03-14,,Goose,483,Gone Gone Good,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,8,,1,", ",,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,gone-gone-good,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7620,1616037808,2015-03-14,,Goose,444,Cantaloupe Island,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,9,,1,", ",Herbie Hancock. First known version.,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,cantaloupe-island,0,Herbie Hancock,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7621,1616037808,2015-03-14,,Goose,557,Spirit Of The Dark Horse,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,10,,1,", ",,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,spirit-of-the-dark-horse,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7622,1616037808,2015-03-14,,Goose,532,Pinche Gringo,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,11,,1,", ",First known version.,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,pinche-gringo,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7623,1616037808,2015-03-14,,Goose,421,So Ready,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,12,,1,", ",First known version.,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,so-ready,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7624,1616037808,2015-03-14,,Goose,581,Use Me,1,goose-march-14-2015-jimmys-seaside-tavern-stamford-ct-usa.html,Set,2,13,,6,,Bill Withers.,0,,24,,2015,1,Doey Joey,1,Not Part of a Tour,,1,use-me,0,Bill Withers,Jimmy's Seaside Tavern,Stamford,CT,USA,0,0,,
7580,1616037488,2015-04-18,,Goose,501,"It's All Over Now, Baby Blue",1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,1,,1,", ",Bob Dylan. First known version.,0,,26,,2015,1,,1,Not Part of a Tour,,0,its-all-over-now-baby-blue,0,Bob Dylan,Tavern On Seven,Norwalk,CT,USA,0,0,,
7581,1616037488,2015-04-18,,Goose,527,One More Day,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,2,,1,", ",The Wood Brothers. First known version.,0,,26,,2015,1,,1,Not Part of a Tour,,0,one-more-day,0,The Wood Brothers,Tavern On Seven,Norwalk,CT,USA,0,0,,
7582,1616037488,2015-04-18,,Goose,410,Indian River,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,3,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,indian-river,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7583,1616037488,2015-04-18,,Goose,512,Madhuvan,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,4,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,madhuvan,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7584,1616037488,2015-04-18,,Goose,402,Into the Myst,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,5,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,into-the-myst,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7585,1616037488,2015-04-18,,Goose,446,Caution,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,6,,1,", ",Bob Marley.,0,,26,,2015,1,,1,Not Part of a Tour,,0,caution,0,Bob Marley,Tavern On Seven,Norwalk,CT,USA,0,0,,
7586,1616037488,2015-04-18,,Goose,484,Gringo,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,7,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,gringo,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7587,1616037488,2015-04-18,,Goose,413,Jive II,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,8,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,jive-ii,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7588,1616037488,2015-04-18,,Goose,588,Wild Night,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,1,9,,4,,Van Morrison.,0,,26,,2015,1,,1,Not Part of a Tour,,0,wild-night,0,Van Morrison,Tavern On Seven,Norwalk,CT,USA,0,0,,
7589,1616037488,2015-04-18,,Goose,802,Jam,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,2,10,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,jam,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7590,1616037488,2015-04-18,,Goose,435,A Western Sun,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,2,11,,1,", ",First known version. Formerly known as &quot;Red Bird&quot; (different from song debuted in 2022).,0,,26,,2015,1,,1,Not Part of a Tour,,0,a-western-sun,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7591,1616037488,2015-04-18,,Goose,400,Turned Clouds,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,2,12,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,turned-clouds,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7592,1616037488,2015-04-18,,Goose,421,So Ready,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,2,13,,1,", ",,0,,26,,2015,1,,1,Not Part of a Tour,,0,so-ready,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7593,1616037488,2015-04-18,,Goose,590,Your Ocean,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,2,14,,1,", ",First known version.,0,,26,,2015,1,,1,Not Part of a Tour,,0,your-ocean,1,,Tavern On Seven,Norwalk,CT,USA,0,0,,
7594,1616037488,2015-04-18,,Goose,493,I Shot The Sheriff,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,2,15,,1,", ",Bob Marley.,0,,26,,2015,1,,1,Not Part of a Tour,,0,i-shot-the-sheriff,0,Bob Marley,Tavern On Seven,Norwalk,CT,USA,0,0,,
7595,1616037488,2015-04-18,,Goose,427,Mustang Sally,1,goose-april-18-2015-tavern-on-seven-norwalk-ct-usa.html,Set,2,16,,6,,Wilson Pickett.,0,,26,,2015,1,,1,Not Part of a Tour,,0,mustang-sally,0,Wilson Pickett,Tavern On Seven,Norwalk,CT,USA,0,0,,
15627,1614304463,2015-05-02,,Goose,590,Your Ocean,1,goose-may-2-2015-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,1,,1,", ",,0,,25,,2015,1,,1,Not Part of a Tour,,0,your-ocean,1,,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
7575,1616037305,2015-06-17,,Goose,406,Lead the Way,1,goose-june-17-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,1,,1,", ",,0,,28,This was an opening set for Pigeons Playing Ping Pong.,2015,1,,1,Not Part of a Tour,,1,lead-the-way,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
7576,1616037305,2015-06-17,,Goose,413,Jive II,1,goose-june-17-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,2,,1,", ",,0,,28,This was an opening set for Pigeons Playing Ping Pong.,2015,1,,1,Not Part of a Tour,,1,jive-ii,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
7577,1616037305,2015-06-17,,Goose,444,Cantaloupe Island,1,goose-june-17-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,3,,1,", ",Herbie Hancock.,0,,28,This was an opening set for Pigeons Playing Ping Pong.,2015,1,,1,Not Part of a Tour,,1,cantaloupe-island,0,Herbie Hancock,The Acoustic,Bridgeport,CT,USA,0,0,,
7578,1616037305,2015-06-17,,Goose,411,Jive I,1,goose-june-17-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,4,,1,", ",,0,,28,This was an opening set for Pigeons Playing Ping Pong.,2015,1,,1,Not Part of a Tour,,1,jive-i,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
7579,1616037305,2015-06-17,,Goose,403,Arcadia,1,goose-june-17-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,5,,6,,,0,,28,This was an opening set for Pigeons Playing Ping Pong.,2015,1,,1,Not Part of a Tour,,1,arcadia,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
63535,1616037254,2015-08-18,,Goose,411,Jive I,1,goose-august-18-2015-bryac-black-rock-bridgeport-ct-usa.html,Set,1,1,,1,", ",Wiltonian Jive. With Rob Summerville on saxophone.,0,,27,,2015,1,,1,Not Part of a Tour,,0,jive-i,1,,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
63562,1743526614,2015-09-19,,Goose,528,One More Saturday Night,1,goose-september-19-2015-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,1,,1,", ",Grateful Dead.,0,,25,,2015,1,,1,Not Part of a Tour,,0,one-more-saturday-night,0,Grateful Dead,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,0.0
63640,1743792240,2015-09-26,,Goose,421,So Ready,1,goose-september-26-2015-stella-blues-new-haven-ct-usa.html,Set,1,1,,1,", ",,0,,30,,2015,1,,1,Not Part of a Tour,,0,so-ready,1,,Stella Blues,New Haven,CT,USA,0,0,,0.0
63641,1743792240,2015-09-26,,Goose,478,Flodown,1,goose-september-26-2015-stella-blues-new-haven-ct-usa.html,Set,1,2,,1,", ",,0,,30,,2015,1,,1,Not Part of a Tour,,0,flodown,1,Vasudo,Stella Blues,New Haven,CT,USA,0,0,,0.0
35939,1698084503,2015-10-01,,Goose,411,Jive I,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,1,,1,", ",,0,,28,,2015,1,,1,Not Part of a Tour,,0,jive-i,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
35940,1698084503,2015-10-01,,Goose,400,Turned Clouds,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,2,,1,", ",,0,,28,,2015,1,,1,Not Part of a Tour,,0,turned-clouds,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
35941,1698084503,2015-10-01,,Goose,435,A Western Sun,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,3,,1,", ",,0,,28,,2015,1,,1,Not Part of a Tour,,0,a-western-sun,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
35942,1698084503,2015-10-01,,Goose,403,Arcadia,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,4,,1,", ",,0,,28,,2015,1,,1,Not Part of a Tour,,0,arcadia,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
35943,1698084503,2015-10-01,,Goose,555,Spain,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,5,,1,", ",Chick Corea. First known version.,0,,28,,2015,1,,1,Not Part of a Tour,,0,spain,0,Chick Corea,The Acoustic,Bridgeport,CT,USA,0,0,,
35949,1698084503,2015-10-01,,Goose,421,So Ready,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,6,,1,", ",,0,,28,,2015,1,,1,Not Part of a Tour,,0,so-ready,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
35950,1698084503,2015-10-01,,Goose,557,Spirit Of The Dark Horse,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,7,,1,", ",,0,,28,,2015,1,,1,Not Part of a Tour,,0,spirit-of-the-dark-horse,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
35951,1698084503,2015-10-01,,Goose,406,Lead the Way,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,8,,1,", ",,0,,28,,2015,1,,1,Not Part of a Tour,,0,lead-the-way,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
35952,1698084503,2015-10-01,,Goose,420,Creatures,1,goose-october-1-2015-the-acoustic-bridgeport-ct-usa.html,Set,1,9,,6,,First known version.,0,,28,,2015,1,,1,Not Part of a Tour,,0,creatures,1,,The Acoustic,Bridgeport,CT,USA,0,0,,
15621,1616036851,2015-12-19,,Goose,484,Gringo,1,goose-december-19-2015-factory-underground-studio-norwalk-ct-usa.html,Set,1,1,,1,", ",,0,,36,This show was Goosemas II.,2015,1,"Bee Band, Great Blue, Matt McNulty & Friends",12,Goosemas II,,0,gringo,1,,Factory Underground Studio,Norwalk,CT,USA,0,0,,
15626,1616036851,2015-12-19,,Goose,445,Carol Of The Bells,1,goose-december-19-2015-factory-underground-studio-norwalk-ct-usa.html,Set,1,2,,1,", ",Mykola Leontovych. First known version.,0,,36,This show was Goosemas II.,2015,1,"Bee Band, Great Blue, Matt McNulty & Friends",12,Goosemas II,,0,carol-of-the-bells,0,Mykola Leontovych,Factory Underground Studio,Norwalk,CT,USA,0,0,,
